tag,step,value
training/returns_stat/mean,1228800,51.82969665527344
training/returns_stat/mean,1232896,43.23130416870117
training/returns_stat/mean,1236992,41.37850570678711
training/returns_stat/mean,1241088,77.24490356445312
training/returns_stat/mean,1245184,41.53230667114258
training/returns_stat/mean,1249280,39.43017578125
training/returns_stat/mean,1253376,28.724502563476562
training/returns_stat/mean,1257472,39.13098907470703
training/returns_stat/mean,1261568,45.609046936035156
training/returns_stat/mean,1265664,53.32536315917969
training/returns_stat/mean,1269760,66.1156234741211
training/returns_stat/mean,1273856,28.191022872924805
training/returns_stat/mean,1277952,49.276123046875
training/returns_stat/mean,1282048,31.11861801147461
training/returns_stat/mean,1286144,47.2561149597168
training/returns_stat/mean,1290240,43.86041259765625
training/returns_stat/mean,1294336,28.7405948638916
training/returns_stat/mean,1298432,38.25693893432617
training/returns_stat/mean,1302528,35.394710540771484
training/returns_stat/mean,1306624,28.18779754638672
training/returns_stat/mean,1310720,32.173439025878906
training/returns_stat/mean,1314816,35.71853256225586
training/returns_stat/mean,1318912,26.314346313476562
training/returns_stat/mean,1323008,44.333885192871094
training/returns_stat/mean,1327104,36.73853302001953
training/returns_stat/mean,1331200,38.37220001220703
training/returns_stat/mean,1335296,25.69516944885254
training/returns_stat/mean,1339392,51.097145080566406
training/returns_stat/mean,1343488,33.36195755004883
training/returns_stat/mean,1347584,34.610389709472656
training/returns_stat/mean,1351680,37.98611068725586
training/returns_stat/mean,1355776,36.20701217651367
training/returns_stat/mean,1359872,33.40376663208008
training/returns_stat/mean,1363968,55.03153991699219
training/returns_stat/mean,1368064,41.21000671386719
training/returns_stat/mean,1372160,21.30943489074707
training/returns_stat/mean,1376256,24.732877731323242
training/returns_stat/mean,1380352,39.83012771606445
training/returns_stat/mean,1384448,67.39208984375
training/returns_stat/mean,1388544,40.71553039550781
training/returns_stat/mean,1392640,38.92194366455078
training/returns_stat/mean,1396736,20.119829177856445
training/returns_stat/mean,1400832,38.78534698486328
training/returns_stat/mean,1404928,35.96086120605469
training/returns_stat/mean,1409024,24.89517593383789
training/returns_stat/mean,1413120,51.604942321777344
training/returns_stat/mean,1417216,42.6024284362793
training/returns_stat/mean,1421312,33.53086853027344
training/returns_stat/mean,1425408,37.13138961791992
training/returns_stat/mean,1429504,21.62080955505371
training/returns_stat/mean,1433600,42.21977233886719
training/returns_stat/mean,1437696,22.405532836914062
training/returns_stat/mean,1441792,38.29558181762695
training/returns_stat/mean,1445888,31.19542694091797
training/returns_stat/mean,1449984,36.37343215942383
training/returns_stat/mean,1454080,48.934104919433594
training/returns_stat/mean,1458176,59.74278259277344
training/returns_stat/mean,1462272,38.39583206176758
training/returns_stat/mean,1466368,28.3505859375
training/returns_stat/mean,1470464,45.4641227722168
training/returns_stat/mean,1474560,47.08769989013672
training/returns_stat/mean,1478656,30.394912719726562
training/returns_stat/mean,1482752,37.82383346557617
training/returns_stat/mean,1486848,41.52657699584961
training/returns_stat/mean,1490944,31.3553409576416
training/returns_stat/mean,1495040,34.91876220703125
training/returns_stat/mean,1499136,46.906951904296875
training/returns_stat/mean,1503232,37.3267707824707
training/returns_stat/mean,1507328,58.1479377746582
training/returns_stat/mean,1511424,40.912845611572266
training/returns_stat/mean,1515520,50.45708465576172
training/returns_stat/mean,1519616,44.993873596191406
training/returns_stat/mean,1523712,57.78801727294922
training/returns_stat/mean,1527808,47.06391906738281
training/returns_stat/mean,1531904,37.15444564819336
training/returns_stat/mean,1536000,36.98860549926758
training/returns_stat/mean,1540096,42.52169418334961
training/returns_stat/mean,1544192,47.652164459228516
training/returns_stat/mean,1548288,34.06148910522461
training/returns_stat/mean,1552384,42.88407897949219
training/returns_stat/mean,1556480,51.818092346191406
training/returns_stat/mean,1560576,25.19322395324707
training/returns_stat/mean,1564672,44.5148811340332
training/returns_stat/mean,1568768,35.504512786865234
training/returns_stat/mean,1572864,35.354522705078125
training/returns_stat/mean,1576960,34.07027053833008
training/returns_stat/mean,1581056,36.824649810791016
training/returns_stat/mean,1585152,49.22880935668945
training/returns_stat/mean,1589248,28.420900344848633
training/returns_stat/mean,1593344,24.785520553588867
training/returns_stat/mean,1597440,55.68642807006836
training/returns_stat/mean,1601536,35.807491302490234
training/returns_stat/mean,1605632,42.79784393310547
training/returns_stat/mean,1609728,42.465450286865234
training/returns_stat/mean,1613824,35.18539810180664
training/returns_stat/mean,1617920,44.21584701538086
training/returns_stat/mean,1622016,30.004840850830078
training/returns_stat/mean,1626112,56.92033767700195
training/returns_stat/mean,1630208,36.252960205078125
training/returns_stat/mean,1634304,46.4024772644043
training/returns_stat/mean,1638400,53.80152130126953
training/returns_stat/mean,1642496,33.17436218261719
training/returns_stat/mean,1646592,51.1396484375
training/returns_stat/mean,1650688,56.1285400390625
training/returns_stat/mean,1654784,40.14625930786133
training/returns_stat/mean,1658880,48.94198989868164
training/returns_stat/mean,1662976,33.76483917236328
training/returns_stat/mean,1667072,36.329002380371094
training/returns_stat/mean,1671168,34.54006576538086
training/returns_stat/mean,1675264,42.86491012573242
training/returns_stat/mean,1679360,28.758901596069336
training/returns_stat/mean,1683456,45.70997619628906
training/returns_stat/mean,1687552,41.50548553466797
training/returns_stat/mean,1691648,26.351402282714844
training/returns_stat/mean,1695744,23.610706329345703
training/returns_stat/mean,1699840,42.247684478759766
training/returns_stat/mean,1703936,35.724586486816406
training/returns_stat/mean,1708032,51.257896423339844
training/returns_stat/mean,1712128,31.210908889770508
training/returns_stat/mean,1716224,52.80043029785156
training/returns_stat/mean,1720320,49.683494567871094
training/returns_stat/mean,1724416,38.80654525756836
training/returns_stat/mean,1728512,22.663129806518555
training/returns_stat/mean,1732608,48.839168548583984
training/returns_stat/std,4096,79.14180755615234
training/returns_stat/std,8192,76.04083251953125
training/returns_stat/std,12288,94.61956024169922
training/returns_stat/std,16384,76.07633209228516
training/returns_stat/std,20480,68.05797576904297
training/returns_stat/std,24576,69.43318176269531
training/returns_stat/std,28672,75.61577606201172
training/returns_stat/std,32768,82.12413024902344
training/returns_stat/std,36864,92.01398468017578
training/returns_stat/std,40960,95.26454162597656
training/returns_stat/std,45056,74.48054504394531
training/returns_stat/std,49152,57.212581634521484
training/returns_stat/std,53248,95.75789642333984
training/returns_stat/std,57344,91.21685791015625
training/returns_stat/std,61440,68.49420166015625
training/returns_stat/std,65536,70.95703125
training/returns_stat/std,69632,112.51923370361328
training/returns_stat/std,73728,128.17904663085938
training/returns_stat/std,77824,83.45503997802734
training/returns_stat/std,81920,88.78660583496094
training/returns_stat/std,86016,70.82613372802734
training/returns_stat/std,90112,90.54010772705078
training/returns_stat/std,94208,80.37525177001953
training/returns_stat/std,98304,69.1454086303711
training/returns_stat/std,102400,81.20919036865234
training/returns_stat/std,106496,112.33348846435547
training/returns_stat/std,110592,66.52437591552734
training/returns_stat/std,114688,105.49097442626953
training/returns_stat/std,118784,98.68867492675781
training/returns_stat/std,122880,104.2411880493164
training/returns_stat/std,126976,73.76799774169922
training/returns_stat/std,131072,107.81985473632812
training/returns_stat/std,135168,100.71516418457031
training/returns_stat/std,139264,61.47346878051758
training/returns_stat/std,143360,80.5067138671875
training/returns_stat/std,147456,74.78976440429688
training/returns_stat/std,151552,70.7547607421875
training/returns_stat/std,155648,48.228759765625
training/returns_stat/std,159744,77.3475570678711
training/returns_stat/std,163840,86.9415283203125
training/returns_stat/std,167936,63.18673324584961
training/returns_stat/std,172032,86.84818267822266
training/returns_stat/std,176128,72.1484375
training/returns_stat/std,180224,103.33248901367188
training/returns_stat/std,184320,88.11380004882812
training/returns_stat/std,188416,81.88728332519531
training/returns_stat/std,192512,79.44631958007812
training/returns_stat/std,196608,101.724853515625
training/returns_stat/std,200704,105.700439453125
training/returns_stat/std,204800,61.39529037475586
training/returns_stat/std,208896,84.77023315429688
training/returns_stat/std,212992,94.7884521484375
training/returns_stat/std,217088,91.51698303222656
training/returns_stat/std,221184,82.2873306274414
training/returns_stat/std,225280,61.109291076660156
training/returns_stat/std,229376,93.03203582763672
training/returns_stat/std,233472,68.3282470703125
training/returns_stat/std,237568,71.78950500488281
training/returns_stat/std,241664,77.32305908203125
training/returns_stat/std,245760,105.56415557861328
training/returns_stat/std,249856,112.8055191040039
training/returns_stat/std,253952,73.56360626220703
training/returns_stat/std,258048,65.6588363647461
training/returns_stat/std,262144,91.18568420410156
training/returns_stat/std,266240,82.58389282226562
training/returns_stat/std,270336,79.349365234375
training/returns_stat/std,274432,70.70280456542969
training/returns_stat/std,278528,87.3619155883789
training/returns_stat/std,282624,78.94426727294922
training/returns_stat/std,286720,98.53948211669922
training/returns_stat/std,290816,86.4533920288086
training/returns_stat/std,294912,84.76103210449219
training/returns_stat/std,299008,79.53555297851562
training/returns_stat/std,303104,76.13084411621094
training/returns_stat/std,307200,76.47223663330078
training/returns_stat/std,311296,56.966461181640625
training/returns_stat/std,315392,57.51974105834961
training/returns_stat/std,319488,63.9048957824707
training/returns_stat/std,323584,82.78269958496094
training/returns_stat/std,327680,104.9704360961914
training/returns_stat/std,331776,100.94044494628906
training/returns_stat/std,335872,72.4438705444336
training/returns_stat/std,339968,82.65426635742188
training/returns_stat/std,344064,83.73110961914062
training/returns_stat/std,348160,91.40824127197266
training/returns_stat/std,352256,62.780250549316406
training/returns_stat/std,356352,119.35401153564453
training/returns_stat/std,360448,95.10718536376953
training/returns_stat/std,364544,73.89569854736328
training/returns_stat/std,368640,62.62606430053711
training/returns_stat/std,372736,77.38275909423828
training/returns_stat/std,376832,31.678890228271484
training/returns_stat/std,380928,71.75473022460938
training/returns_stat/std,385024,69.4739990234375
training/returns_stat/std,389120,54.95152282714844
training/returns_stat/std,393216,50.93521499633789
training/returns_stat/std,397312,65.97040557861328
training/returns_stat/std,401408,70.1441879272461
training/returns_stat/std,405504,118.56502532958984
training/returns_stat/std,409600,86.4934310913086
training/returns_stat/std,413696,119.60133361816406
training/returns_stat/std,417792,44.56523132324219
training/returns_stat/std,421888,63.155906677246094
training/returns_stat/std,425984,86.7623519897461
training/returns_stat/std,430080,91.58696746826172
training/returns_stat/std,434176,80.35272216796875
training/returns_stat/std,438272,40.387115478515625
training/returns_stat/std,442368,84.77017974853516
training/returns_stat/std,446464,92.86730194091797
training/returns_stat/std,450560,101.43252563476562
training/returns_stat/std,454656,81.37129211425781
training/returns_stat/std,458752,63.57759475708008
training/returns_stat/std,462848,78.1144027709961
training/returns_stat/std,466944,49.94889831542969
training/returns_stat/std,471040,74.8257827758789
training/returns_stat/std,475136,82.42426300048828
training/returns_stat/std,479232,96.43143463134766
training/returns_stat/std,483328,95.30747985839844
training/returns_stat/std,487424,85.36173248291016
training/returns_stat/std,491520,86.96784973144531
training/returns_stat/std,495616,101.86431121826172
training/returns_stat/std,499712,77.03271484375
training/returns_stat/std,503808,82.28295135498047
training/returns_stat/std,507904,101.31915283203125
training/returns_stat/std,512000,76.60202026367188
training/returns_stat/std,516096,99.6674575805664
training/returns_stat/std,520192,72.29362487792969
training/returns_stat/std,524288,71.13868713378906
training/returns_stat/std,528384,89.84293365478516
training/returns_stat/std,532480,71.02202606201172
training/returns_stat/std,536576,71.87847900390625
training/returns_stat/std,540672,59.80868911743164
training/returns_stat/std,544768,75.37862396240234
training/returns_stat/std,548864,111.73703002929688
training/returns_stat/std,552960,89.17427062988281
training/returns_stat/std,557056,64.68019104003906
training/returns_stat/std,561152,106.29464721679688
training/returns_stat/std,565248,75.13318634033203
training/returns_stat/std,569344,105.3190689086914
training/returns_stat/std,573440,54.156551361083984
training/returns_stat/std,577536,126.71651458740234
training/returns_stat/std,581632,82.16020202636719
training/returns_stat/std,585728,97.65861511230469
training/returns_stat/std,589824,48.169654846191406
training/returns_stat/std,593920,78.0733642578125
training/returns_stat/std,598016,76.43256378173828
training/returns_stat/std,602112,75.66118621826172
training/returns_stat/std,606208,91.48308563232422
training/returns_stat/std,610304,64.19453430175781
training/returns_stat/std,614400,82.44603729248047
training/returns_stat/std,618496,95.29853820800781
training/returns_stat/std,622592,82.37574005126953
training/returns_stat/std,626688,70.52306365966797
training/returns_stat/std,630784,90.37675476074219
training/returns_stat/std,634880,75.05780792236328
training/returns_stat/std,638976,78.19773864746094
training/returns_stat/std,643072,67.6116943359375
training/returns_stat/std,647168,72.26582336425781
training/returns_stat/std,651264,83.2399673461914
training/returns_stat/std,655360,98.39425659179688
training/returns_stat/std,659456,97.33008575439453
training/returns_stat/std,663552,76.92617797851562
training/returns_stat/std,667648,78.12034606933594
training/returns_stat/std,671744,112.41924285888672
training/returns_stat/std,675840,75.37577056884766
training/returns_stat/std,679936,76.24247741699219
training/returns_stat/std,684032,69.49171447753906
training/returns_stat/std,688128,88.54798889160156
training/returns_stat/std,692224,102.13056182861328
training/returns_stat/std,696320,84.99882507324219
training/returns_stat/std,700416,84.86699676513672
training/returns_stat/std,704512,68.61882019042969
training/returns_stat/std,708608,94.14234924316406
training/returns_stat/std,712704,61.2142333984375
training/returns_stat/std,716800,81.56153106689453
training/returns_stat/std,720896,70.7275390625
training/returns_stat/std,724992,90.75988006591797
training/returns_stat/std,729088,66.3027572631836
training/returns_stat/std,733184,81.57027435302734
training/returns_stat/std,737280,77.4466552734375
training/returns_stat/std,741376,77.33609771728516
training/returns_stat/std,745472,73.16523742675781
training/returns_stat/std,749568,77.43519592285156
training/returns_stat/std,753664,45.76484680175781
training/returns_stat/std,757760,79.61903381347656
training/returns_stat/std,761856,77.49152374267578
training/returns_stat/std,765952,77.47978210449219
training/returns_stat/std,770048,92.18122863769531
training/returns_stat/std,774144,49.93769836425781
training/returns_stat/std,778240,95.64885711669922
training/returns_stat/std,782336,95.99752807617188
training/returns_stat/std,786432,96.18083953857422
training/returns_stat/std,790528,97.44992065429688
training/returns_stat/std,794624,83.31055450439453
training/returns_stat/std,798720,76.14111328125
training/returns_stat/std,802816,62.90951156616211
training/returns_stat/std,806912,89.28484344482422
training/returns_stat/std,811008,55.06550216674805
training/returns_stat/std,815104,83.40569305419922
training/returns_stat/std,819200,94.89570617675781
training/returns_stat/std,823296,58.19633865356445
training/returns_stat/std,827392,110.07378387451172
training/returns_stat/std,831488,52.184288024902344
training/returns_stat/std,835584,99.64603424072266
training/returns_stat/std,839680,110.51888275146484
training/returns_stat/std,843776,74.87297058105469
training/returns_stat/std,847872,54.48234939575195
training/returns_stat/std,851968,102.71202850341797
training/returns_stat/std,856064,78.0857162475586
training/returns_stat/std,860160,62.776424407958984
training/returns_stat/std,864256,79.9814224243164
training/returns_stat/std,868352,59.08097839355469
training/returns_stat/std,872448,97.3700180053711
training/returns_stat/std,876544,68.06897735595703
training/returns_stat/std,880640,80.22614288330078
training/returns_stat/std,884736,102.4917984008789
training/returns_stat/std,888832,79.66947937011719
training/returns_stat/std,892928,78.76026153564453
training/returns_stat/std,897024,98.91673278808594
training/returns_stat/std,901120,52.70075225830078
training/returns_stat/std,905216,70.43357849121094
training/returns_stat/std,909312,100.04017639160156
training/returns_stat/std,913408,49.19208526611328
training/returns_stat/std,917504,82.69570922851562
training/returns_stat/std,921600,88.57697296142578
training/returns_stat/std,925696,108.30377197265625
training/returns_stat/std,929792,85.89861297607422
training/returns_stat/std,933888,61.60622787475586
training/returns_stat/std,937984,80.39461517333984
training/returns_stat/std,942080,81.92375946044922
training/returns_stat/std,946176,58.160194396972656
training/returns_stat/std,950272,84.48698425292969
training/returns_stat/std,954368,103.74325561523438
training/returns_stat/std,958464,107.14830780029297
training/returns_stat/std,962560,92.88522338867188
training/returns_stat/std,966656,78.3793716430664
training/returns_stat/std,970752,84.37139129638672
training/returns_stat/std,974848,89.10893249511719
training/returns_stat/std,978944,62.12306594848633
training/returns_stat/std,983040,62.113224029541016
training/returns_stat/std,987136,113.53227233886719
training/returns_stat/std,991232,83.5804443359375
training/returns_stat/std,995328,78.64669036865234
training/returns_stat/std,999424,58.23125076293945
training/returns_stat/std,1003520,59.03889083862305
training/returns_stat/std,1007616,73.93452453613281
training/returns_stat/std,1011712,78.11610412597656
training/returns_stat/std,1015808,81.98136138916016
training/returns_stat/std,1019904,94.4708023071289
training/returns_stat/std,1024000,85.08788299560547
training/returns_stat/std,1028096,71.04790496826172
training/returns_stat/std,1032192,99.25446319580078
training/returns_stat/std,1036288,100.61797332763672
training/returns_stat/std,1040384,89.54877471923828
training/returns_stat/std,1044480,95.52945709228516
training/returns_stat/std,1048576,85.16011047363281
training/returns_stat/std,1052672,94.00611877441406
training/returns_stat/std,1056768,85.88075256347656
training/returns_stat/std,1060864,85.61788177490234
training/returns_stat/std,1064960,68.6365737915039
training/returns_stat/std,1069056,63.47566223144531
training/returns_stat/std,1073152,66.53926086425781
training/returns_stat/std,1077248,107.57788848876953
training/returns_stat/std,1081344,108.62613677978516
training/returns_stat/std,1085440,82.6525650024414
training/returns_stat/std,1089536,58.94697952270508
training/returns_stat/std,1093632,87.885986328125
training/returns_stat/std,1097728,81.3074722290039
training/returns_stat/std,1101824,37.99925994873047
training/returns_stat/std,1105920,105.59847259521484
training/returns_stat/std,1110016,92.42108917236328
training/returns_stat/std,1114112,78.12208557128906
training/returns_stat/std,1118208,112.81475830078125
training/returns_stat/std,1122304,52.77775955200195
training/returns_stat/std,1126400,93.8480453491211
training/returns_stat/std,1130496,65.41683197021484
training/returns_stat/std,1134592,83.17628479003906
training/returns_stat/std,1138688,49.03181076049805
training/returns_stat/std,1142784,89.50623321533203
training/returns_stat/std,1146880,110.02439880371094
training/returns_stat/std,1150976,58.257354736328125
training/returns_stat/std,1155072,74.5429458618164
training/returns_stat/std,1159168,98.49536895751953
training/returns_stat/std,1163264,107.0394058227539
training/returns_stat/std,1167360,82.41263580322266
training/returns_stat/std,1171456,77.4945068359375
training/returns_stat/std,1175552,98.56619262695312
training/returns_stat/std,1179648,64.59480285644531
training/returns_stat/std,1183744,59.95036697387695
training/returns_stat/std,1187840,89.14105224609375
training/returns_stat/std,1191936,99.74825286865234
training/returns_stat/std,1196032,96.0719223022461
training/returns_stat/std,1200128,88.4361572265625
training/returns_stat/std,1204224,65.33314514160156
training/returns_stat/std,1208320,69.39722442626953
training/returns_stat/std,1212416,89.39295196533203
training/returns_stat/std,1216512,79.2022933959961
training/returns_stat/std,1220608,82.84523010253906
training/returns_stat/std,1224704,63.923095703125
training/returns_stat/std,1228800,105.05503845214844
training/returns_stat/std,1232896,90.8709716796875
training/returns_stat/std,1236992,80.24653625488281
training/returns_stat/std,1241088,132.8060760498047
training/returns_stat/std,1245184,103.96068572998047
training/returns_stat/std,1249280,75.53543853759766
training/returns_stat/std,1253376,87.3337631225586
training/returns_stat/std,1257472,79.36837005615234
training/returns_stat/std,1261568,90.1270751953125
training/returns_stat/std,1265664,88.21126556396484
training/returns_stat/std,1269760,99.78141784667969
training/returns_stat/std,1273856,70.98363494873047
training/returns_stat/std,1277952,93.00473022460938
training/returns_stat/std,1282048,79.14418029785156
training/returns_stat/std,1286144,99.45672607421875
training/returns_stat/std,1290240,76.57022094726562
training/returns_stat/std,1294336,55.57963180541992
training/returns_stat/std,1298432,75.76608276367188
training/returns_stat/std,1302528,82.05164337158203
training/returns_stat/std,1306624,65.43584442138672
training/returns_stat/std,1310720,67.6922378540039
training/returns_stat/std,1314816,88.23739624023438
training/returns_stat/std,1318912,64.55680084228516
training/returns_stat/std,1323008,91.14562225341797
training/returns_stat/std,1327104,71.03461456298828
training/returns_stat/std,1331200,71.30773162841797
training/returns_stat/std,1335296,62.77045440673828
training/returns_stat/std,1339392,101.18172454833984
training/returns_stat/std,1343488,80.1543197631836
training/returns_stat/std,1347584,79.49282836914062
training/returns_stat/std,1351680,77.16980743408203
training/returns_stat/std,1355776,96.04193878173828
training/returns_stat/std,1359872,62.41062927246094
training/returns_stat/std,1363968,113.61743927001953
training/returns_stat/std,1368064,79.03734588623047
training/returns_stat/std,1372160,58.75065994262695
training/returns_stat/std,1376256,58.987735748291016
training/returns_stat/std,1380352,70.99675750732422
training/returns_stat/std,1384448,126.67927551269531
training/returns_stat/std,1388544,85.78492736816406
training/returns_stat/std,1392640,77.99610900878906
training/returns_stat/std,1396736,60.547298431396484
training/returns_stat/std,1400832,97.57213592529297
training/returns_stat/std,1404928,69.59769439697266
training/returns_stat/std,1409024,74.59132385253906
training/returns_stat/std,1413120,79.03578186035156
training/returns_stat/std,1417216,82.45114135742188
training/returns_stat/std,1421312,78.06744384765625
training/returns_stat/std,1425408,98.76939392089844
training/returns_stat/std,1429504,51.69813537597656
training/returns_stat/std,1433600,83.39727783203125
training/returns_stat/std,1437696,63.35828399658203
training/returns_stat/std,1441792,88.47911071777344
training/returns_stat/std,1445888,68.48943328857422
training/returns_stat/std,1449984,80.34864807128906
training/returns_stat/std,1454080,81.06535339355469
training/returns_stat/std,1458176,98.93133544921875
training/returns_stat/std,1462272,75.9535903930664
training/returns_stat/std,1466368,60.08941650390625
training/returns_stat/std,1470464,96.07577514648438
training/returns_stat/std,1474560,86.9985122680664
training/returns_stat/std,1478656,69.14450073242188
training/returns_stat/std,1482752,94.27950286865234
training/returns_stat/std,1486848,86.73688507080078
training/returns_stat/std,1490944,64.78864288330078
training/returns_stat/std,1495040,66.75736999511719
training/returns_stat/std,1499136,114.63788604736328
training/returns_stat/std,1503232,82.93986511230469
training/returns_stat/std,1507328,122.07792663574219
training/returns_stat/std,1511424,93.7024917602539
training/returns_stat/std,1515520,87.70319366455078
training/returns_stat/std,1519616,95.75117492675781
training/returns_stat/std,1523712,102.61746215820312
training/returns_stat/std,1527808,93.23712158203125
training/returns_stat/std,1531904,87.41377258300781
training/returns_stat/std,1536000,87.3028564453125
training/returns_stat/std,1540096,78.81633758544922
training/returns_stat/std,1544192,87.60613250732422
training/returns_stat/std,1548288,61.38084411621094
training/returns_stat/std,1552384,92.38977813720703
training/returns_stat/std,1556480,88.12217712402344
training/returns_stat/std,1560576,50.89403533935547
training/returns_stat/std,1564672,92.4142074584961
training/returns_stat/std,1568768,76.15742492675781
training/returns_stat/std,1572864,88.31024932861328
training/returns_stat/std,1576960,74.55309295654297
training/returns_stat/std,1581056,84.2021484375
training/returns_stat/std,1585152,92.96976470947266
training/returns_stat/std,1589248,53.08570098876953
training/returns_stat/std,1593344,61.044918060302734
training/returns_stat/std,1597440,105.33705139160156
training/returns_stat/std,1601536,65.6422348022461
training/returns_stat/std,1605632,78.82077026367188
training/returns_stat/std,1609728,87.11547088623047
training/returns_stat/std,1613824,82.17940521240234
training/returns_stat/std,1617920,85.54647827148438
training/returns_stat/std,1622016,77.72225189208984
training/returns_stat/std,1626112,109.45011138916016
training/returns_stat/std,1630208,76.91182708740234
training/returns_stat/std,1634304,77.933349609375
training/returns_stat/std,1638400,101.83113098144531
training/returns_stat/std,1642496,100.87826538085938
training/returns_stat/std,1646592,106.92875671386719
training/returns_stat/std,1650688,98.39575958251953
training/returns_stat/std,1654784,81.31061553955078
training/returns_stat/std,1658880,97.53117370605469
training/returns_stat/std,1662976,53.62056350708008
training/returns_stat/std,1667072,77.40692138671875
training/returns_stat/std,1671168,73.3943862915039
training/returns_stat/std,1675264,80.47747039794922
training/returns_stat/std,1679360,73.03093719482422
training/returns_stat/std,1683456,84.83473205566406
training/returns_stat/std,1687552,77.39112091064453
training/returns_stat/std,1691648,76.7646713256836
training/returns_stat/std,1695744,53.34309005737305
training/returns_stat/std,1699840,84.88178253173828
training/returns_stat/std,1703936,104.4459228515625
training/returns_stat/std,1708032,88.40359497070312
training/returns_stat/std,1712128,66.73056030273438
training/returns_stat/std,1716224,103.53026580810547
training/returns_stat/std,1720320,105.67163848876953
training/returns_stat/std,1724416,98.21650695800781
training/returns_stat/std,1728512,60.47907257080078
training/returns_stat/std,1732608,99.03199005126953
training/returns_stat/max,4096,380.681884765625
training/returns_stat/max,8192,411.6503601074219
training/returns_stat/max,12288,372.2172546386719
training/returns_stat/max,16384,368.4897155761719
training/returns_stat/max,20480,313.1761474609375
training/returns_stat/max,24576,262.4574890136719
training/returns_stat/max,28672,264.83154296875
training/returns_stat/max,32768,414.6265869140625
training/returns_stat/max,36864,380.2453918457031
training/returns_stat/max,40960,343.7325134277344
training/returns_stat/max,45056,348.08013916015625
training/returns_stat/max,49152,184.4528045654297
training/returns_stat/max,53248,345.0362548828125
training/returns_stat/max,57344,327.2975769042969
training/returns_stat/max,61440,250.04983520507812
training/returns_stat/max,65536,232.78102111816406
training/returns_stat/max,69632,432.12054443359375
training/returns_stat/max,73728,434.30035400390625
training/returns_stat/max,77824,340.2061767578125
training/returns_stat/max,81920,349.3392333984375
training/returns_stat/max,86016,235.67251586914062
training/returns_stat/max,90112,455.7136535644531
training/returns_stat/max,94208,364.3182373046875
training/returns_stat/max,98304,238.8565673828125
training/returns_stat/max,102400,353.7083740234375
training/returns_stat/max,106496,368.2161560058594
training/returns_stat/max,110592,288.6436462402344
training/returns_stat/max,114688,474.5588073730469
training/returns_stat/max,118784,400.1979064941406
training/returns_stat/max,122880,404.5175476074219
training/returns_stat/max,126976,233.2393341064453
training/returns_stat/max,131072,460.8782653808594
training/returns_stat/max,135168,459.1973876953125
training/returns_stat/max,139264,216.97640991210938
training/returns_stat/max,143360,275.7652893066406
training/returns_stat/max,147456,377.16619873046875
training/returns_stat/max,151552,278.48779296875
training/returns_stat/max,155648,205.5869903564453
training/returns_stat/max,159744,312.8673095703125
training/returns_stat/max,163840,354.6565856933594
training/returns_stat/max,167936,269.3177795410156
training/returns_stat/max,172032,392.0856628417969
training/returns_stat/max,176128,241.16461181640625
training/returns_stat/max,180224,463.0228271484375
training/returns_stat/max,184320,419.79571533203125
training/returns_stat/max,188416,428.1019592285156
training/returns_stat/max,192512,306.76715087890625
training/returns_stat/max,196608,422.3829040527344
training/returns_stat/max,200704,365.7579040527344
training/returns_stat/max,204800,267.6346740722656
training/returns_stat/max,208896,287.7767333984375
training/returns_stat/max,212992,319.23199462890625
training/returns_stat/max,217088,358.0873107910156
training/returns_stat/max,221184,440.5041809082031
training/returns_stat/max,225280,272.2218017578125
training/returns_stat/max,229376,311.0117492675781
training/returns_stat/max,233472,315.44610595703125
training/returns_stat/max,237568,270.86029052734375
training/returns_stat/max,241664,401.54119873046875
training/returns_stat/max,245760,420.7904052734375
training/returns_stat/max,249856,450.6692810058594
training/returns_stat/max,253952,373.21002197265625
training/returns_stat/max,258048,207.35255432128906
training/returns_stat/max,262144,346.69677734375
training/returns_stat/max,266240,337.3323974609375
training/returns_stat/max,270336,329.8280029296875
training/returns_stat/max,274432,282.0379638671875
training/returns_stat/max,278528,407.0700378417969
training/returns_stat/max,282624,358.33489990234375
training/returns_stat/max,286720,383.4021911621094
training/returns_stat/max,290816,353.656494140625
training/returns_stat/max,294912,349.7082824707031
training/returns_stat/max,299008,329.39111328125
training/returns_stat/max,303104,342.9859924316406
training/returns_stat/max,307200,288.8927307128906
training/returns_stat/max,311296,213.2993621826172
training/returns_stat/max,315392,150.6976318359375
training/returns_stat/max,319488,230.48133850097656
training/returns_stat/max,323584,368.7796936035156
training/returns_stat/max,327680,452.75006103515625
training/returns_stat/max,331776,424.56884765625
training/returns_stat/max,335872,302.641845703125
training/returns_stat/max,339968,421.5699157714844
training/returns_stat/max,344064,320.0299987792969
training/returns_stat/max,348160,388.7690124511719
training/returns_stat/max,352256,281.1224060058594
training/returns_stat/max,356352,495.06573486328125
training/returns_stat/max,360448,426.60198974609375
training/returns_stat/max,364544,221.44903564453125
training/returns_stat/max,368640,244.32638549804688
training/returns_stat/max,372736,342.6020202636719
training/returns_stat/max,376832,84.37230682373047
training/returns_stat/max,380928,276.24639892578125
training/returns_stat/max,385024,315.5644226074219
training/returns_stat/max,389120,222.1848907470703
training/returns_stat/max,393216,199.87164306640625
training/returns_stat/max,397312,308.6050109863281
training/returns_stat/max,401408,256.300537109375
training/returns_stat/max,405504,437.7696838378906
training/returns_stat/max,409600,436.2602233886719
